"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"12957",2021-05-08,"research","San José","Molothrus rufoaxillaris","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus rufoaxillaris",c(543691.994559797, 6158433.2577654)
"12958",2014-07-26,"research","San José","Larus atlanticus","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus atlanticus",c(545833.110112046, 6164087.37593914)
"12959",2021-02-15,"research","Treinta y Tres","Thamnodynastes hypoconia","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnodynastes","Thamnodynastes hypoconia",c(797859.982208228, 6321494.50710288)
"12960",2014-07-18,"research","Maldonado","Knipolegus lophotes","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Knipolegus","Knipolegus lophotes",c(678852.505027562, 6135960.90140041)
"12961",2014-11-08,"research","San José","Pandion haliaetus","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus",c(552276.417625635, 6153612.80062657)
"12962",2014-08-23,"research","Maldonado","Pandion haliaetus","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus",c(678852.505027562, 6135960.90140041)
"12963",2019-11-02,"research","Maldonado","Sterna hirundo","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna hirundo",c(688340.531579861, 6132077.2115684)
"12964",2020-11-07,"research","Artigas","Falco femoralis","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco femoralis",c(457464.684248178, 6633750.85171272)
"12965",2016-01-10,"research","Cerro Largo","Patagioenas maculosa","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas maculosa",c(770044.584343084, 6399226.77075328)
"12966",2015-10-31,"research","Artigas","Euscarthmus meloryphus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Euscarthmus","Euscarthmus meloryphus",c(434867.023001754, 6616248.16422334)
"12967",2015-10-30,"research","Artigas","Asthenes baeri","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Asthenes","Asthenes baeri",c(434867.023001754, 6616248.16422334)
"12968",2015-11-20,"research","Canelones","Schoeniophylax phryganophilus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Schoeniophylax","Schoeniophylax phryganophilus",c(596392.832535139, 6204461.08896909)
"12969",2015-10-31,"research","Artigas","Picumnus cirratus","Animalia","Chordata","Aves","Piciformes","Picidae","Picumnus","Picumnus cirratus",c(434867.023001754, 6616248.16422334)
"12970",2015-12-18,"research","Florida","Cathartes aura","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura",c(575426.826357846, 6223776.83688702)
"12971",2015-11-01,"research","Artigas","Sporophila collaris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila collaris",c(441258.839031199, 6623577.2051506)
"12972",2015-11-05,"research","San José","Spartonoica maluroides","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Spartonoica","Spartonoica maluroides",c(553587.222035871, 6152860.29974812)
"12973",2015-10-30,"research","Artigas","Synallaxis frontalis","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Synallaxis","Synallaxis frontalis",c(442964.255126857, 6652152.27041838)
"12974",2015-08-24,"research","San José","Fulica armillata","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica armillata",c(552276.417625635, 6153612.80062657)
"12975",2015-11-02,"research","Artigas","Sporophila caerulescens","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila caerulescens",c(442964.255126857, 6652152.27041838)
"12976",2015-11-01,"research","Artigas","Fluvicola albiventer","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Fluvicola","Fluvicola albiventer",c(445074.193093917, 6652708.93737374)
"12977",2015-10-30,"research","Artigas","Dryobates mixtus","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Dryobates mixtus",c(434968.041183914, 6626158.90709122)
"12978",2015-11-02,"research","Artigas","Euphonia chlorotica","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Euphonia","Euphonia chlorotica",c(442964.255126857, 6652152.27041838)
"12979",2015-10-31,"research","Artigas","Xenopsaris albinucha","Animalia","Chordata","Aves","Passeriformes","Tityridae","Xenopsaris","Xenopsaris albinucha",c(434867.023001754, 6616248.16422334)
"12980",2015-10-31,"research","Artigas","Empidonomus aurantioatrocristatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonomus","Empidonomus aurantioatrocristatus",c(434867.023001754, 6616248.16422334)
"12981",2016-10-22,"research","Maldonado","Chloris chloris","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Chloris","Chloris chloris",c(688340.531579861, 6132077.2115684)
"12982",2021-08-08,"research","Rocha","Melanophryniscus montevidensis","Animalia","Chordata","Amphibia","Anura","Bufonidae","Melanophryniscus","Melanophryniscus montevidensis",c(755801.04823794, 6160435.45206721)
"12983",2021-03-13,"research","Cerro Largo","Pseudoleistes guirahuro","Animalia","Chordata","Aves","Passeriformes","Icteridae","Pseudoleistes","Pseudoleistes guirahuro",c(808406.49063716, 6439108.79960665)
"12984",2021-03-13,"research","Cerro Largo","Heliobletus contaminatus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Heliobletus","Heliobletus contaminatus",c(808406.49063716, 6439108.79960665)
"12985",2021-03-13,"research","Cerro Largo","Tachybaptus dominicus","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Tachybaptus","Tachybaptus dominicus",c(808406.49063716, 6439108.79960665)
"12986",2021-03-13,"research","Cerro Largo","Tolmomyias sulphurescens","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tolmomyias","Tolmomyias sulphurescens",c(808406.49063716, 6439108.79960665)
"12987",2021-03-13,"research","Cerro Largo","Mackenziaena leachii","Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Mackenziaena","Mackenziaena leachii",c(808406.49063716, 6439108.79960665)
"12988",2021-08-08,"research","Rocha","Gallinago paraguaiae","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago paraguaiae",c(748247.188384133, 6164823.31457047)
"12989",2020-12-19,"research","Artigas","Geothlypis aequinoctialis","Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","Geothlypis aequinoctialis",c(442964.255126857, 6652152.27041838)
"12990",2022-06-02,"research","Maldonado","Haematopus palliatus","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus palliatus",c(702521.106456523, 6136939.85972824)
"12991",2022-06-02,"research","Maldonado","Caracara plancus","Animalia","Chordata","Aves","Falconiformes","Falconidae","Caracara","Caracara plancus",c(702534.373259788, 6136988.39612104)
"12992",2020-01-06,"research","Maldonado","Aramides cajaneus","Animalia","Chordata","Aves","Gruiformes","Rallidae","Aramides","Aramides cajaneus",c(654031.507732583, 6145364.81652098)
"12993",2020-01-06,"research","Maldonado","Sicalis flaveola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","Sicalis flaveola",c(654031.507732583, 6145364.81652098)
"12994",2020-01-05,"research","Maldonado","Cranioleuca pyrrhophia","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Cranioleuca","Cranioleuca pyrrhophia",c(654031.507732583, 6145364.81652098)
"12995",2020-01-11,"research","San José","Hirundo rustica","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",c(552284.04833489, 6153232.4569963)
"12996",2020-01-11,"research","San José","Tachycineta leucorrhoa","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta leucorrhoa",c(552284.04833489, 6153232.4569963)
"12997",2020-01-26,"research","Canelones","Syrigma sibilatrix","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Syrigma","Syrigma sibilatrix",c(606045.955548507, 6151625.84073685)
"12998",2020-01-26,"research","Canelones","Ardea alba","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",c(606045.955548507, 6151625.84073685)
"12999",2020-01-26,"research","Canelones","Sternula superciliaris","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula superciliaris",c(606045.955548507, 6151625.84073685)
"13000",2020-02-02,"research","San José","Sterna hirundo","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna hirundo",c(552284.04833489, 6153232.4569963)
"13001",2020-02-15,"research","Rocha","Nannopterum brasilianum","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Nannopterum","Nannopterum brasilianum",c(753054.417794997, 6274415.1188325)
"13002",2020-02-15,"research","Rocha","Nycticorax nycticorax","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Nycticorax","Nycticorax nycticorax",c(753230.952628027, 6274152.58801723)
"13003",2020-02-15,"research","Rocha","Rostrhamus sociabilis","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rostrhamus","Rostrhamus sociabilis",c(759945.562808085, 6258237.00024943)
"13004",2020-02-15,"research","Rocha","Certhiaxis cinnamomeus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Certhiaxis","Certhiaxis cinnamomeus",c(753743.715799986, 6278468.09317322)
"13005",2020-02-15,"research","Rocha","Sporophila palustris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila palustris",c(748800.020641734, 6276630.93895648)
"13006",2020-02-15,"research","Rocha","Pseudocolopteryx flaviventris","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pseudocolopteryx","Pseudocolopteryx flaviventris",c(759280.18327193, 6262944.26687328)
"13007",2020-02-15,"research","Rocha","Phacellodomus striaticollis","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus","Phacellodomus striaticollis",c(758652.479975855, 6270490.41437906)
"13008",2020-02-15,"research","Rocha","Cathartes burrovianus","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes burrovianus",c(758652.479975855, 6270490.41437906)
"13009",2020-02-15,"research","Rocha","Geranoaetus albicaudatus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Geranoaetus","Geranoaetus albicaudatus",c(758652.479975855, 6270490.41437906)
"13010",2020-02-22,"research","Cerro Largo","Cacicus chrysopterus","Animalia","Chordata","Aves","Passeriformes","Icteridae","Cacicus","Cacicus chrysopterus",c(808406.49063716, 6439108.79960665)
"13011",2020-02-22,"research","Cerro Largo","Pyrrhura frontalis","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Pyrrhura","Pyrrhura frontalis",c(808406.49063716, 6439108.79960665)
"13012",2020-02-22,"research","Cerro Largo","Piculus aurulentus","Animalia","Chordata","Aves","Piciformes","Picidae","Piculus","Piculus aurulentus",c(817763.688311377, 6453132.40625903)
"13013",2020-02-24,"research","Cerro Largo","Leptotila rufaxilla","Animalia","Chordata","Aves","Columbiformes","Columbidae","Leptotila","Leptotila rufaxilla",c(808406.49063716, 6439108.79960665)
"13014",2020-02-22,"research","Cerro Largo","Empidonomus varius","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonomus","Empidonomus varius",c(808406.49063716, 6439108.79960665)
"13015",2020-02-23,"research","Cerro Largo","Piaya cayana","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Piaya","Piaya cayana",c(808406.49063716, 6439108.79960665)
"13016",2020-02-23,"research","Cerro Largo","Mackenziaena leachii","Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Mackenziaena","Mackenziaena leachii",c(808406.49063716, 6439108.79960665)
"13017",2020-02-23,"research","Cerro Largo","Mackenziaena leachii","Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Mackenziaena","Mackenziaena leachii",c(808406.49063716, 6439108.79960665)
"13018",2020-02-23,"research","Cerro Largo","Mackenziaena leachii","Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Mackenziaena","Mackenziaena leachii",c(808406.49063716, 6439108.79960665)
"13019",2020-02-23,"research","Cerro Largo","Mackenziaena leachii","Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Mackenziaena","Mackenziaena leachii",c(808406.49063716, 6439108.79960665)
"13020",2020-02-23,"research","Cerro Largo","Poecilotriccus plumbeiceps","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Poecilotriccus","Poecilotriccus plumbeiceps",c(815949.851969738, 6448501.10458161)
"13021",2020-02-23,"research","Cerro Largo","Stephanophorus diadematus","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Stephanophorus","Stephanophorus diadematus",c(808406.49063716, 6439108.79960665)
"13022",2020-02-23,"research","Cerro Largo","Piculus aurulentus","Animalia","Chordata","Aves","Piciformes","Picidae","Piculus","Piculus aurulentus",c(817405.020615794, 6447219.60343671)
"13023",2020-02-23,"research","Cerro Largo","Heliobletus contaminatus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Heliobletus","Heliobletus contaminatus",c(808406.49063716, 6439108.79960665)
"13024",2020-02-23,"research","Cerro Largo","Picumnus nebulosus","Animalia","Chordata","Aves","Piciformes","Picidae","Picumnus","Picumnus nebulosus",c(808406.49063716, 6439108.79960665)
"13025",2020-02-23,"research","Cerro Largo","Trogon surrucura","Animalia","Chordata","Aves","Trogoniformes","Trogonidae","Trogon","Trogon surrucura",c(808406.49063716, 6439108.79960665)
"13026",2020-02-23,"research","Cerro Largo","Trogon surrucura","Animalia","Chordata","Aves","Trogoniformes","Trogonidae","Trogon","Trogon surrucura",c(808406.49063716, 6439108.79960665)
"13027",2020-02-24,"research","Cerro Largo","Glaucidium brasilianum","Animalia","Chordata","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium brasilianum",c(808406.49063716, 6439108.79960665)
"13028",2020-02-24,"research","Cerro Largo","Lathrotriccus euleri","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Lathrotriccus","Lathrotriccus euleri",c(808406.49063716, 6439108.79960665)
"13029",2020-02-24,"research","Cerro Largo","Phacellodomus ferrugineigula","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus","Phacellodomus ferrugineigula",c(805406.636767958, 6444738.79734911)
"13030",2020-02-24,"research","Cerro Largo","Tolmomyias sulphurescens","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tolmomyias","Tolmomyias sulphurescens",c(808406.49063716, 6439108.79960665)
"13031",2020-02-24,"research","Cerro Largo","Tolmomyias sulphurescens","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tolmomyias","Tolmomyias sulphurescens",c(808406.49063716, 6439108.79960665)
"13032",2020-02-24,"research","Cerro Largo","Tolmomyias sulphurescens","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tolmomyias","Tolmomyias sulphurescens",c(808406.49063716, 6439108.79960665)
"13033",2020-02-24,"research","Cerro Largo","Cistothorus platensis","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Cistothorus","Cistothorus platensis",c(787919.846850394, 6454689.47715563)
"13034",2020-02-24,"research","Cerro Largo","Sittasomus griseicapillus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Sittasomus","Sittasomus griseicapillus",c(812236.776869306, 6438911.55223426)
"13035",2020-02-24,"research","Cerro Largo","Knipolegus cyanirostris","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Knipolegus","Knipolegus cyanirostris",c(808406.49063716, 6439108.79960665)
"13036",2020-03-15,"research","Montevideo","Elaenia albiceps","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia","Elaenia albiceps",c(576262.994448513, 6136309.09881025)
"13037",2020-04-18,"research","San José","Pandion haliaetus","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus",c(552284.04833489, 6153232.4569963)
"13038",2020-04-25,"research","Montevideo","Fregata magnificens","Animalia","Chordata","Aves","Suliformes","Fregatidae","Fregata","Fregata magnificens",c(576262.994448513, 6136309.09881025)
"13039",2020-04-05,"research","Montevideo","Mimus triurus","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","Mimus triurus",c(576664.018640703, 6133817.0536022)
"13040",2022-05-31,"research","Paysandú","Furnarius rufus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Furnarius","Furnarius rufus",c(405252.943312424, 6413514.84594345)
"13041",2020-05-02,"research","Canelones","Eupetomena macroura","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Eupetomena","Eupetomena macroura",c(613134.060003479, 6151823.60651649)
